408,150723,鄂伦春自治旗,150700
409,150724,鄂温克族自治旗,150700
410,150725,陈巴尔虎旗,150700
411,150726,新巴尔虎左旗,150700
412,150727,新巴尔虎右旗,150700
413,150781,满洲里市,150700
414,150782,牙克石市,150700
415,150783,扎兰屯市,150700
416,150784,额尔古纳市,150700
417,150785,根河市,150700
418,150801,市辖,150800
419,150802,临河,150800
420,150821,五原,150800
421,150822,磴口,150800
422,150823,乌拉特前旗,150800
423,150824,乌拉特中旗,150800
424,150825,乌拉特后旗,150800
425,150826,杭锦后旗,150800
426,150901,市辖,150900
427,150902,集宁,150900
428,150921,卓资,150900
429,150922,化德,150900
430,150923,商都,150900
431,150924,兴和,150900
432,150925,凉城,150900
433,150926,察哈尔右翼前旗,150900
434,150927,察哈尔右翼中旗,150900
435,150928,察哈尔右翼后旗,150900
436,150929,四子王旗,150900
437,150981,丰镇市,150900
438,152201,乌兰浩特市,152200
439,152202,阿尔山市,152200
440,152221,科尔沁右翼前旗,152200
441,152222,科尔沁右翼中旗,152200
442,152223,扎赉特旗,152200
443,152224,突泉,152200
444,152501,二连浩特市,152500
445,152502,锡林浩特市,152500
446,152522,阿巴嘎旗,152500
447,152523,苏尼特左旗,152500
448,152524,苏尼特右旗,152500
449,152525,东乌珠穆沁旗,152500
450,152526,西乌珠穆沁旗,152500
451,152527,太仆寺旗,152500
452,152528,镶黄旗,152500
453,152529,正镶白旗,152500
454,152530,正蓝旗,152500
455,152531,多伦,152500
456,152921,阿拉善左旗,152900
457,152922,阿拉善右旗,152900
458,152923,额济纳旗,152900
459,210101,市辖,210100
460,210102,和平,210100
461,210103,沈河,210100
462,210104,大东,210100
463,210105,皇姑,210100
464,210106,铁西,210100
465,210111,苏家屯,210100
466,210112,东陵,210100
467,210113,新城子,210100
468,210114,于洪,210100
469,210122,辽中,210100
470,210123,康平,210100
471,210124,法库,210100
472,210181,新民市,210100
473,210201,市辖,210200
474,210202,中山,210200
475,210203,西岗,210200
476,210204,沙河口,210200
477,210211,甘井子,210200
478,210212,旅顺口,210200
479,210213,金州,210200
480,210224,长海,210200
481,210281,瓦房店市,210200
482,210282,普兰店市,210200
483,210283,庄河市,210200
484,210301,市辖,210300
485,210302,铁东,210300
486,210303,铁西,210300
487,210304,立山,210300
488,210311,千山,210300
489,210321,台安,210300
490,210323,岫岩满族自治,210300
491,210381,海城市,210300
492,210401,市辖,210400
493,210402,新抚,210400
